entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
322,1,180.95,192.532,-1,-1,-1,-0.637612,0.449988,0.766106,-1.14496,2.80524,0.0339739,0.801767,-0.721189,21.1179,8.66929,11.1908,6.75262
323,3,152.679,242.527,160.386,45.2456,-1,0.652166,-1.94538,0.167185,-1.14496,-1.69676,1.88058,-1.90432,-0.721189,35.8498,16.1028,9.05275,6.75262
324,2,229.141,204.118,53.7914,-1,-1,0.0834222,-1.90531,0.167185,-1.14496,2.11696,-0.93681,-1.90432,-0.721189,26.8153,7.94295,9.05275,6.75262
325,1,198.794,211.414,-1,-1,-1,1.75947,-1.90531,0.167185,-1.14496,-2.02336,-0.93681,-1.90432,-0.721189,21.7916,7.94295,9.05275,6.75262
326,2,235.93,226.361,50.6125,-1,-1,-0.219783,-1.75549,0.167185,-1.14496,-0.139114,1.20938,-1.90432,-0.721189,13.5154,9.70984,9.05275,6.75262
327,2,317.016,260.993,112.518,-1,-1,1.21358,0.491757,0.167185,-1.14496,2.17799,1.41774,-1.90432,-0.721189,15.503,13.1867,9.05275,6.75262
328,1,309.047,302.512,-1,-1,-1,-0.460746,0.491757,0.167185,-1.14496,-3.05611,1.41774,-1.90432,-0.721189,24.6888,13.1867,9.05275,6.75262
329,2,215.03,334.45,57.8954,-1,-1,1.10519,1.72494,0.167185,-1.14496,0.875454,0.0342482,-1.90432,-0.721189,32.0065,11.0063,9.05275,6.75262
330,1,1130.08,1166.7,-1,-1,-1,-0.766608,1.72494,0.167185,-1.14496,3.00625,0.0342482,-1.90432,-0.721189,56.6739,11.0063,9.05275,6.75262
331,1,203.647,205.381,-1,-1,-1,1.60453,1.72494,0.167185,-1.14496,-0.37529,0.0342482,-1.90432,-0.721189,26.2644,11.0063,9.05275,6.75262
332,3,341.103,180.349,110.928,82.6021,-1,-0.329876,-1.24533,-0.324948,-1.14496,-2.7848,2.82322,2.94805,-0.721189,22.5909,14.9442,11.3394,6.75262
333,2,297.818,217.077,45.8756,-1,-1,1.22222,-2.13136,-0.324948,-1.14496,3.04062,2.27078,2.94805,-0.721189,54.7621,9.72854,11.3394,6.75262
334,2,276.649,252.67,44.5012,-1,-1,-1.09557,1.66575,-0.324948,-1.14496,-2.14647,2.66943,2.94805,-0.721189,13.3747,5.43823,11.3394,6.75262
335,3,221.198,296.414,179.074,97.0335,-1,1.59614,-1.18156,1.19741,-1.14496,-1.5245,1.58374,-1.98005,-0.721189,62.8462,20.1582,9.16919,6.75262
336,1,202.322,209.467,-1,-1,-1,-0.606321,-1.18156,1.19741,-1.14496,-2.67035,1.58374,-1.98005,-0.721189,17.7238,20.1582,9.16919,6.75262
337,4,221.41,193.535,152.335,84.1484,66.7418,0.11352,-1.52291,0.928953,0.851467,1.95709,-1.53947,-2.6115,1.79572,23.7374,24.6445,16.5747,13.4141
338,1,243.712,240.851,-1,-1,-1,1.29915,-1.52291,0.928953,0.851467,-2.74784,-1.53947,-2.6115,1.79572,29.2304,24.6445,16.5747,13.4141
339,1,98.5311,218.685,-1,-1,-1,-0.123247,-1.52291,0.928953,0.851467,-2.22775,-1.53947,-2.6115,1.79572,31.6525,24.6445,16.5747,13.4141
340,1,261.503,288.702,-1,-1,-1,1.63286,-1.52291,0.928953,0.851467,1.77253,-1.53947,-2.6115,1.79572,54.7867,24.6445,16.5747,13.4141
341,2,535.701,630.29,112.125,-1,-1,2.18355,1.16053,0.928953,0.851467,-2.66352,0.780553,-2.6115,1.79572,26.0159,14.9924,16.5747,13.4141
342,2,229.662,236.906,60.0953,-1,-1,-1.18728,1.09519,0.928953,0.851467,0.376015,2.03928,-2.6115,1.79572,18.8459,6.68473,16.5747,13.4141
343,3,485.526,249.054,193.17,76.2877,-1,-0.433805,0.155969,0.0636053,0.851467,-1.86091,-1.67936,-2.39852,1.79572,29.9901,25.6686,12.3358,13.4141
344,1,315.526,316.116,-1,-1,-1,2.28533,0.155969,0.0636053,0.851467,0.421337,-1.67936,-2.39852,1.79572,16.4469,25.6686,12.3358,13.4141
345,2,241.199,135.894,103.715,-1,-1,-0.384513,-1.55978,0.0636053,0.851467,0.947515,1.4259,-2.39852,1.79572,15.1407,12.5659,12.3358,13.4141
346,2,173.379,210.241,39.1214,-1,-1,1.62074,-1.29327,0.0636053,0.851467,3.048,-1.11788,-2.39852,1.79572,35.8816,8.45324,12.3358,13.4141
347,5,143.893,276.81,187.877,116.085,42.2093,-0.253134,0.940567,0.335762,1.39962,-1.46439,1.4511,-1.68952,1.81013,29.6872,21.0015,16.5781,7.57445
348,2,194.201,151.776,44.1861,-1,-1,0.00887652,-0.906875,0.335762,1.39962,-0.786488,0.00720161,-1.68952,1.81013,15.5991,9.2472,16.5781,7.57445
349,3,384.668,337.841,63.2179,55.9951,-1,0.139214,0.370512,-1.5502,1.39962,-2.76921,2.3155,1.87477,1.81013,70.9055,9.67633,10.8513,7.57445
350,4,335.916,192.93,141.996,78.2912,73.474,0.235881,-0.246172,0.874101,1.5333,2.50261,2.08846,-1.58451,1.70646,15.6151,21.4763,8.64989,10.5897
351,4,789.953,980.402,117.634,82.2554,76.2071,-0.210966,-1.38561,-0.249907,0.545112,-1.17627,1.25128,2.85117,0.246383,60.9126,11.1234,14.0249,8.66998
352,2,381.595,331.486,108.715,-1,-1,-0.0552843,-0.472382,-0.249907,0.545112,-1.33489,0.209392,2.85117,0.246383,24.4019,17.9331,14.0249,8.66998
353,1,258.624,296.995,-1,-1,-1,0.612659,-0.472382,-0.249907,0.545112,-1.59351,0.209392,2.85117,0.246383,57.582,17.9331,14.0249,8.66998
354,3,554.886,359.199,349.457,84.1947,-1,-0.0989347,-0.21404,-2.03308,0.545112,-2.11084,-2.73522,1.42599,0.246383,31.0084,36.7345,11.5697,8.66998
355,1,295.59,288.716,-1,-1,-1,-1.34449,-0.21404,-2.03308,0.545112,-0.0193514,-2.73522,1.42599,0.246383,29.8385,36.7345,11.5697,8.66998
356,3,269.252,139.982,74.1889,73.7079,-1,-1.6517,-1.19129,-1.26067,0.545112,-2.43089,-2.16539,-2.87727,0.246383,11.604,8.01315,10.547,8.66998
357,3,1047.56,1001.89,61.853,60.9891,-1,0.231484,-1.58442,-0.300411,0.545112,-2.55695,3.13731,-2.58329,0.246383,71.2161,9.79304,9.8756,8.66998
358,2,189.267,188.856,51.2572,-1,-1,2.2424,1.86631,-0.300411,0.545112,-1.384,2.51895,-2.58329,0.246383,15.1246,9.66744,9.8756,8.66998
359,1,219.222,220.323,-1,-1,-1,1.09834,1.86631,-0.300411,0.545112,-3.13505,2.51895,-2.58329,0.246383,26.5349,9.66744,9.8756,8.66998
360,2,47.1283,334.514,292.877,-1,-1,0.644718,-2.12073,-0.300411,0.545112,-2.78611,0.456242,-2.58329,0.246383,44.7469,34.172,9.8756,8.66998
361,2,141.022,163.871,35.2378,-1,-1,-0.69386,-0.647707,-0.300411,0.545112,2.19437,2.87265,-2.58329,0.246383,22.6835,4.92696,9.8756,8.66998
362,1,163.094,190.784,-1,-1,-1,-2.31049,-0.647707,-0.300411,0.545112,2.68711,2.87265,-2.58329,0.246383,19.3092,4.92696,9.8756,8.66998
363,2,292.449,210.569,62.0473,-1,-1,0.964279,0.250632,-0.300411,0.545112,2.39367,1.94468,-2.58329,0.246383,20.9235,10.0481,9.8756,8.66998
364,1,220.231,253.875,-1,-1,-1,-0.310826,0.250632,-0.300411,0.545112,-1.69179,1.94468,-2.58329,0.246383,27.825,10.0481,9.8756,8.66998
365,1,216.459,203.816,-1,-1,-1,-1.49791,0.250632,-0.300411,0.545112,-2.71578,1.94468,-2.58329,0.246383,33.2462,10.0481,9.8756,8.66998
366,4,95.1473,156.63,76.3112,50.9573,35.5776,-0.343117,-0.223635,-0.610812,-0.0339908,-0.0589275,-2.57119,2.28574,-0.4633,24.6033,8.71852,6.47432,8.03883
367,2,186.275,198.082,70.128,-1,-1,2.29769,0.397596,-0.610812,-0.0339908,1.95148,-2.49648,2.28574,-0.4633,29.0623,9.28729,6.47432,8.03883
368,2,150.792,387.575,255.64,-1,-1,0.684447,1.49079,-0.610812,-0.0339908,-2.20558,0.983763,2.28574,-0.4633,20.3279,18.8578,6.47432,8.03883
369,2,123.974,254.025,112.109,-1,-1,2.09449,-1.61362,-0.610812,-0.0339908,-2.16218,1.19958,2.28574,-0.4633,39.4686,22.4437,6.47432,8.03883
370,2,551.797,797.329,201.308,-1,-1,0.47123,-1.8152,-0.610812,-0.0339908,-0.785996,2.20528,2.28574,-0.4633,80.8515,27.1029,6.47432,8.03883
371,2,248.691,266.021,75.0244,-1,-1,0.889786,-2.03729,-0.610812,-0.0339908,2.52582,-1.24504,2.28574,-0.4633,17.7274,7.37689,6.47432,8.03883
372,2,104.84,237.368,92.0344,-1,-1,1.15615,-0.518649,-0.610812,-0.0339908,1.67384,-1.9765,2.28574,-0.4633,33.2162,8.60098,6.47432,8.03883
373,2,329.961,264.823,55.5066,-1,-1,-0.942373,0.974843,-0.610812,-0.0339908,-2.42326,-2.85724,2.28574,-0.4633,24.1522,7.58736,6.47432,8.03883
374,2,37.8829,272.565,196.354,-1,-1,-0.92009,-1.61894,-0.610812,-0.0339908,-2.01379,1.16267,2.28574,-0.4633,46.7539,28.3046,6.47432,8.03883
375,4,487.045,238.627,159.034,144.5,74.6631,-0.61033,0.251,1.68553,-1.65687,-0.49684,-0.623263,-1.31889,-2.24442,14.9744,19.6904,12.9459,8.17567
376,1,321.494,320.618,-1,-1,-1,2.05996,0.251,1.68553,-1.65687,2.06359,-0.623263,-1.31889,-2.24442,22.6696,19.6904,12.9459,8.17567
377,2,98.4207,274.336,179.811,-1,-1,-1.2114,-1.2589,1.68553,-1.65687,2.24626,-1.22712,-1.31889,-2.24442,25.0297,19.802,12.9459,8.17567
378,1,204.836,240.591,-1,-1,-1,1.38892,-1.2589,1.68553,-1.65687,-1.60496,-1.22712,-1.31889,-2.24442,37.2926,19.802,12.9459,8.17567
379,3,397.107,282.229,43.6413,36.6882,-1,0.634262,1.07936,-0.0473879,-1.65687,-0.12568,-0.415959,0.862334,-2.24442,24.2084,5.94797,5.7824,8.17567
380,2,154.303,232.484,64.5631,-1,-1,1.35287,-1.78636,-0.0473879,-1.65687,-0.983684,2.05017,0.862334,-2.24442,18.4449,6.19003,5.7824,8.17567
381,1,278.515,300.61,-1,-1,-1,1.08544,-1.78636,-0.0473879,-1.65687,1.38772,2.05017,0.862334,-2.24442,40.8476,6.19003,5.7824,8.17567
382,2,340.123,288.867,45.3019,-1,-1,0.097228,2.012,-0.0473879,-1.65687,1.95342,2.51385,0.862334,-2.24442,40.9761,9.74236,5.7824,8.17567
383,2,230.425,174.789,54.9176,-1,-1,0.53581,1.0497,-0.0473879,-1.65687,-2.72576,-2.02685,0.862334,-2.24442,13.0297,8.46305,5.7824,8.17567
384,2,255.998,181.546,57.8233,-1,-1,-0.381367,-2.15571,-0.0473879,-1.65687,-1.27909,-1.73434,0.862334,-2.24442,20.5128,7.96783,5.7824,8.17567
385,4,319.505,255.985,155.145,81.1058,73.1179,0.448919,0.437504,0.749821,0.192849,-2.78736,-1.52397,-0.39629,-0.166749,32.9081,17.916,16.3207,14.6558
386,1,273.441,234.999,-1,-1,-1,0.774853,0.437504,0.749821,0.192849,0.946673,-1.52397,-0.39629,-0.166749,45.3508,17.916,16.3207,14.6558
387,2,193.959,233.054,66.0307,-1,-1,2.33915,0.841683,0.749821,0.192849,0.643443,-1.9589,-0.39629,-0.166749,14.0337,12.6114,16.3207,14.6558
388,2,194.976,222.965,53.4706,-1,-1,0.17238,-1.51058,0.749821,0.192849,-0.842625,2.00523,-0.39629,-0.166749,18.1865,9.32847,16.3207,14.6558
389,2,223.052,192.757,59.758,-1,-1,1.61736,1.4719,0.749821,0.192849,-1.74461,-0.995915,-0.39629,-0.166749,18.9082,11.0858,16.3207,14.6558
390,0,170.55,-1,-1,-1,-1,1.61736,1.4719,0.749821,0.192849,-1.74461,-0.995915,-0.39629,-0.166749,18.9082,11.0858,16.3207,14.6558
391,2,131.615,202.947,77.0235,-1,-1,-1.27632,-0.755393,0.749821,0.192849,-0.499802,-2.76207,-0.39629,-0.166749,14.6335,6.73884,16.3207,14.6558
392,4,179.168,197.216,121.041,115.311,55.443,1.15369,1.54283,-0.428144,1.158,-0.717256,1.2501,-0.595483,1.76701,25.8203,16.5937,12.2958,8.07263
393,2,468.887,414.248,97.2568,-1,-1,-0.773736,-1.30331,-0.428144,1.158,0.61505,0.228425,-0.595483,1.76701,44.6224,13.3667,12.2958,8.07263
394,2,194.103,202.896,57.2532,-1,-1,1.11962,1.77292,-0.428144,1.158,-0.610159,0.929589,-0.595483,1.76701,13.0069,9.59466,12.2958,8.07263
395,2,246.463,232.201,71.0974,-1,-1,-0.816846,-0.676661,-0.428144,1.158,-1.63016,3.03035,-0.595483,1.76701,21.5726,13.66,12.2958,8.07263
396,2,218.171,128.098,84.9016,-1,-1,2.0195,2.28983,-0.428144,1.158,2.04334,2.49746,-0.595483,1.76701,18.015,10.3664,12.2958,8.07263
397,3,384.403,196.86,138.742,59.4934,-1,1.09665,1.52288,0.854101,1.158,-2.94869,-3.05776,-2.5711,1.76701,35.9237,17.801,6.27893,8.07263
398,2,439.105,366.864,79.726,-1,-1,-0.457736,-2.04925,0.854101,1.158,1.50645,0.795381,-2.5711,1.76701,30.0895,15.0294,6.27893,8.07263
399,2,409.418,305.674,96.4462,-1,-1,1.22973,-0.467282,0.854101,1.158,1.29061,1.19532,-2.5711,1.76701,24.8848,12.5596,6.27893,8.07263
400,2,309.545,220.265,38.0922,-1,-1,-1.1682,-0.834952,0.854101,1.158,-1.32231,-1.81965,-2.5711,1.76701,32.7251,6.43675,6.27893,8.07263
401,3,279.18,201.414,131.66,78.8535,-1,-0.905011,1.38659,-2.07309,1.158,-2.60794,-3.12533,2.4397,1.76701,15.6512,14.3259,13.7719,8.07263
402,3,279.132,167.744,126.341,41.6106,-1,-2.09193,-0.45952,-0.118401,1.158,-2.18366,2.93246,2.42363,1.76701,21.1425,24.1296,7.16359,8.07263
403,3,209.687,249.419,229.137,44.1796,-1,-0.152225,1.8772,0.246912,1.158,-1.48062,2.98039,0.101336,1.76701,26.6328,21.8169,8.0149,8.07263
404,1,161.385,185.863,-1,-1,-1,-0.509507,1.8772,0.246912,1.158,1.50031,2.98039,0.101336,1.76701,9.86947,21.8169,8.0149,8.07263
405,2,42.9164,251.637,169.261,-1,-1,0.906233,-1.41725,0.246912,1.158,-1.34478,1.78718,0.101336,1.76701,18.3469,17.4489,8.0149,8.07263
406,2,358.9,404.817,64.1577,-1,-1,2.13174,-0.1019,0.246912,1.158,0.585378,-2.50425,0.101336,1.76701,78.303,13.6681,8.0149,8.07263
407,1,224.444,270.363,-1,-1,-1,-2.01893,-0.1019,0.246912,1.158,-1.37321,-2.50425,0.101336,1.76701,19.7976,13.6681,8.0149,8.07263
408,1,201.921,188.853,-1,-1,-1,-1.11985,-0.1019,0.246912,1.158,-0.479122,-2.50425,0.101336,1.76701,14.3175,13.6681,8.0149,8.07263
409,1,321.638,300.043,-1,-1,-1,0.491533,-0.1019,0.246912,1.158,1.74713,-2.50425,0.101336,1.76701,38.2435,13.6681,8.0149,8.07263
410,1,352.293,224.247,-1,-1,-1,-1.65127,-0.1019,0.246912,1.158,0.0677072,-2.50425,0.101336,1.76701,32.6239,13.6681,8.0149,8.07263
411,2,221.045,237.123,39.3302,-1,-1,0.980227,2.30879,0.246912,1.158,0.15712,-2.00743,0.101336,1.76701,45.5657,6.94949,8.0149,8.07263
412,1,282.249,247.741,-1,-1,-1,-0.0734746,2.30879,0.246912,1.158,2.0063,-2.00743,0.101336,1.76701,18.0564,6.94949,8.0149,8.07263
413,3,210.615,248.26,101.94,76.3348,-1,-1.80157,-1.92512,1.64581,1.158,-3.08537,0.494244,-2.49002,1.76701,27.0192,23.4381,10.1704,8.07263
414,2,276.93,203.292,79.1833,-1,-1,-0.214332,-0.172455,1.64581,1.158,2.85051,2.29348,-2.49002,1.76701,43.4931,11.1359,10.1704,8.07263
415,1,202.258,173.766,-1,-1,-1,0.420527,-0.172455,1.64581,1.158,0.133793,2.29348,-2.49002,1.76701,19.8164,11.1359,10.1704,8.07263
416,4,151.58,118.669,99.4636,87.4969,48.1551,-0.40455,-2.33533,0.243023,-1.75574,-1.00606,2.93027,-0.959065,2.74626,12.2669,12.4429,17.8927,8.35758
417,1,271.442,299.098,-1,-1,-1,-2.19885,-2.33533,0.243023,-1.75574,-0.453633,2.93027,-0.959065,2.74626,18.5997,12.4429,17.8927,8.35758
418,2,287.944,279.408,48.9522,-1,-1,0.843528,1.48614,0.243023,-1.75574,1.05399,1.35883,-0.959065,2.74626,43.8584,7.72562,17.8927,8.35758
419,1,270.725,237.21,-1,-1,-1,0.641477,1.48614,0.243023,-1.75574,-1.8591,1.35883,-0.959065,2.74626,25.4742,7.72562,17.8927,8.35758
420,3,125.51,134.4,104.074,99.9258,-1,-1.83423,-2.29988,0.588994,-1.75574,-1.58728,-1.41386,1.33949,2.74626,10.8062,12.1756,11.5891,8.35758
421,2,474.43,406.859,77.6676,-1,-1,-1.03452,-2.22796,0.588994,-1.75574,-0.365897,0.258245,1.33949,2.74626,46.1824,18.492,11.5891,8.35758
422,2,806.848,750.766,51.1981,-1,-1,0.384404,-1.12211,0.588994,-1.75574,-1.29309,-0.0426935,1.33949,2.74626,102.426,10.5968,11.5891,8.35758
423,1,227.617,221.009,-1,-1,-1,-0.870504,-1.12211,0.588994,-1.75574,-1.65933,-0.0426935,1.33949,2.74626,23.8792,10.5968,11.5891,8.35758
424,1,274.703,237.081,-1,-1,-1,0.017507,-1.12211,0.588994,-1.75574,-2.97862,-0.0426935,1.33949,2.74626,21.8407,10.5968,11.5891,8.35758
425,1,220.473,217.169,-1,-1,-1,1.17897,-1.12211,0.588994,-1.75574,1.25826,-0.0426935,1.33949,2.74626,31.3726,10.5968,11.5891,8.35758
426,2,316.528,287.072,61.5216,-1,-1,-2.17949,-0.983903,0.588994,-1.75574,1.58592,2.22007,1.33949,2.74626,27.307,10.5935,11.5891,8.35758
427,2,176.295,214.3,36.1284,-1,-1,-0.778466,0.304775,0.588994,-1.75574,-2.35382,0.209951,1.33949,2.74626,21.1504,5.31202,11.5891,8.35758
428,3,128.458,166.583,125.384,47.4058,-1,-1.84112,-1.62265,0.398258,-1.75574,2.97866,-2.92807,0.0207028,2.74626,17.5292,12.8831,6.71059,8.35758
429,2,223.292,79.5879,65.7467,-1,-1,-1.9283,2.09333,0.398258,-1.75574,1.89978,0.414205,0.0207028,2.74626,11.5989,10.3833,6.71059,8.35758
430,3,373.844,703.71,216.878,117.372,-1,-0.220595,-1.31661,1.79089,-1.75574,-0.189537,2.76424,-2.84609,2.74626,40.1033,21.7315,17.097,8.35758
431,2,98.408,262.33,160.257,-1,-1,-0.0445675,-2.33971,1.79089,-1.75574,-2.0152,0.975997,-2.84609,2.74626,21.6037,14.5746,17.097,8.35758
432,3,266.592,443.803,145.292,88.7406,-1,-1.30143,-1.44971,-0.0427704,-1.75574,0.00743161,2.4874,2.59002,2.74626,22.2133,19.2616,14.6481,8.35758
433,5,316.83,341.66,227.829,176.329,133.675,0.519777,-0.356875,-0.00104709,-2.13829,1.43876,-0.269434,0.572116,-2.80579,25.972,19.1337,11.475,18.3616
434,4,559.128,259.513,166.754,123.566,43.7859,-1.76228,0.287298,-1.4624,0.400698,-0.181924,0.446062,1.00168,1.18552,31.6388,9.4226,16.5301,6.24621
435,1,312.696,304.2,-1,-1,-1,-1.4123,0.287298,-1.4624,0.400698,1.40127,0.446062,1.00168,1.18552,19.5214,9.4226,16.5301,6.24621
436,2,174.982,232.635,54.9058,-1,-1,1.51035,-1.20633,-1.4624,0.400698,-2.24833,0.771204,1.00168,1.18552,27.4027,11.7137,16.5301,6.24621
437,1,171.952,198.794,-1,-1,-1,1.23989,-1.20633,-1.4624,0.400698,2.18309,0.771204,1.00168,1.18552,20.3583,11.7137,16.5301,6.24621
438,4,236.888,410.426,102.965,50.4315,35.8783,0.683039,1.43922,0.670048,2.04249,1.14621,-2.56035,-2.2157,-0.711287,61.0031,12.5318,8.1044,3.7339
439,2,259.412,493.761,451.728,-1,-1,-0.345804,-0.193017,0.670048,2.04249,1.5881,-0.363623,-2.2157,-0.711287,61.938,31.552,8.1044,3.7339
440,3,523.374,303.587,179.013,43.5058,-1,1.10312,-0.0475804,-1.03424,2.04249,0.678266,-0.0946004,-0.598289,-0.711287,37.5418,33.6731,7.67903,3.7339
441,1,209.608,245.635,-1,-1,-1,1.1314,-0.0475804,-1.03424,2.04249,-0.488947,-0.0946004,-0.598289,-0.711287,24.7493,33.6731,7.67903,3.7339
442,1,268.612,250.85,-1,-1,-1,-0.5212,-0.0475804,-1.03424,2.04249,2.89293,-0.0946004,-0.598289,-0.711287,37.4468,33.6731,7.67903,3.7339
443,1,198.385,209.075,-1,-1,-1,-0.448489,-0.0475804,-1.03424,2.04249,-2.58771,-0.0946004,-0.598289,-0.711287,12.8187,33.6731,7.67903,3.7339
444,2,246.314,323.819,231.586,-1,-1,1.3246,-1.26051,-1.03424,2.04249,-0.185801,2.06596,-0.598289,-0.711287,29.5382,22.7694,7.67903,3.7339
445,4,148.805,256.292,178.129,81.1385,55.5434,-1.42724,1.52589,0.872757,1.91134,2.25437,0.21775,-2.34301,-0.86655,43.7091,20.5297,10.0491,10.8233
446,2,397.388,363.913,53.7353,-1,-1,1.33363,-1.62022,0.872757,1.91134,-0.0465707,-0.291971,-2.34301,-0.86655,32.432,8.92797,10.0491,10.8233
447,2,169.631,198.791,40.7875,-1,-1,0.698875,1.34578,0.872757,1.91134,-1.33883,2.13148,-2.34301,-0.86655,20.8816,5.04392,10.0491,10.8233
448,1,509.904,523.962,-1,-1,-1,0.690946,1.34578,0.872757,1.91134,-1.81701,2.13148,-2.34301,-0.86655,89.6405,5.04392,10.0491,10.8233
449,1,120.069,192.097,-1,-1,-1,-0.927186,1.34578,0.872757,1.91134,-1.81945,2.13148,-2.34301,-0.86655,25.1454,5.04392,10.0491,10.8233
450,1,675.314,575.304,-1,-1,-1,-0.410538,1.34578,0.872757,1.91134,1.41623,2.13148,-2.34301,-0.86655,53.6206,5.04392,10.0491,10.8233
451,1,164.578,194.693,-1,-1,-1,-1.60258,1.34578,0.872757,1.91134,-0.612297,2.13148,-2.34301,-0.86655,24.3262,5.04392,10.0491,10.8233
452,1,228.133,226.781,-1,-1,-1,-0.346767,1.34578,0.872757,1.91134,-1.48243,2.13148,-2.34301,-0.86655,18.1814,5.04392,10.0491,10.8233
453,1,237.041,226.214,-1,-1,-1,-0.903392,1.34578,0.872757,1.91134,-1.50965,2.13148,-2.34301,-0.86655,24.7835,5.04392,10.0491,10.8233
454,1,260.16,245.229,-1,-1,-1,-0.759777,1.34578,0.872757,1.91134,-2.7836,2.13148,-2.34301,-0.86655,24.4698,5.04392,10.0491,10.8233
455,3,417.985,337.116,108.925,54.3222,-1,-2.04386,-2.13972,0.388765,1.91134,-2.66702,2.19319,2.42587,-0.86655,29.2312,10.5066,6.0647,10.8233
456,1,321.066,345.901,-1,-1,-1,0.642345,-2.13972,0.388765,1.91134,1.8573,2.19319,2.42587,-0.86655,60.7388,10.5066,6.0647,10.8233
457,2,508.894,517.341,36.8791,-1,-1,1.40947,-0.0478505,0.388765,1.91134,-0.0023104,-1.97165,2.42587,-0.86655,33.3697,7.21596,6.0647,10.8233
458,1,613.078,641.994,-1,-1,-1,-0.421771,-0.0478505,0.388765,1.91134,-1.55102,-1.97165,2.42587,-0.86655,36.0695,7.21596,6.0647,10.8233
459,3,444.053,418.879,137.055,129.19,-1,-1.20632,0.516649,0.561695,1.91134,2.05216,0.636129,-0.0576839,-0.86655,27.5604,18.0115,20.1338,10.8233
460,1,245.562,214.52,-1,-1,-1,2.24593,0.516649,0.561695,1.91134,-0.236186,0.636129,-0.0576839,-0.86655,16.4592,18.0115,20.1338,10.8233
461,3,277.307,235.084,139.27,42.1649,-1,1.10197,-1.65625,-1.14552,1.91134,1.26804,-0.207216,-1.5217,-0.86655,18.1061,17.4012,6.8577,10.8233
462,2,274.836,182.236,150.584,-1,-1,-1.54427,0.910327,-1.14552,1.91134,-3.05769,-1.96494,-1.5217,-0.86655,19.22,13.7441,6.8577,10.8233
463,1,216.777,218.348,-1,-1,-1,0.577652,0.910327,-1.14552,1.91134,-3.0133,-1.96494,-1.5217,-0.86655,23.5782,13.7441,6.8577,10.8233
464,1,260.458,225.952,-1,-1,-1,1.29121,0.910327,-1.14552,1.91134,-2.21855,-1.96494,-1.5217,-0.86655,38.1657,13.7441,6.8577,10.8233
465,2,196.264,169.088,83.543,-1,-1,-0.462925,-0.343158,-1.14552,1.91134,-2.33208,-1.8931,-1.5217,-0.86655,24.3221,11.8808,6.8577,10.8233
466,1,206.529,198.958,-1,-1,-1,-0.693124,-0.343158,-1.14552,1.91134,-2.45415,-1.8931,-1.5217,-0.86655,20.222,11.8808,6.8577,10.8233
467,1,261.831,251.032,-1,-1,-1,-0.31148,-0.343158,-1.14552,1.91134,-0.865761,-1.8931,-1.5217,-0.86655,33.8599,11.8808,6.8577,10.8233
468,1,261.831,251.032,-1,-1,-1,-0.31148,-0.343158,-1.14552,1.91134,-0.865761,-1.8931,-1.5217,-0.86655,33.8599,11.8808,6.8577,10.8233
469,1,171.99,151.515,-1,-1,-1,1.13967,-0.343158,-1.14552,1.91134,-2.41383,-1.8931,-1.5217,-0.86655,21.4231,11.8808,6.8577,10.8233
470,1,239.141,158.596,-1,-1,-1,-0.125107,-0.343158,-1.14552,1.91134,2.83638,-1.8931,-1.5217,-0.86655,18.7126,11.8808,6.8577,10.8233
471,1,172.033,213.183,-1,-1,-1,-0.407248,-0.343158,-1.14552,1.91134,0.486821,-1.8931,-1.5217,-0.86655,31.0873,11.8808,6.8577,10.8233
472,1,166.608,176.425,-1,-1,-1,-1.25994,-0.343158,-1.14552,1.91134,-2.4152,-1.8931,-1.5217,-0.86655,22.5182,11.8808,6.8577,10.8233
473,2,378.156,278.777,85.3539,-1,-1,2.368,0.203586,-1.14552,1.91134,0.0524401,0.522697,-1.5217,-0.86655,14.139,14.9159,6.8577,10.8233
474,2,389.899,323.945,158.204,-1,-1,-0.800035,-0.284329,-1.14552,1.91134,1.1203,2.4396,-1.5217,-0.86655,51.8811,36.8378,6.8577,10.8233
475,3,83.4093,173.941,136.979,108.666,-1,-0.785448,-0.128294,-1.33368,1.91134,1.19125,-1.85474,2.03268,-0.86655,14.5645,24.9376,16.1175,10.8233
476,1,256.943,313.187,-1,-1,-1,1.35344,-0.128294,-1.33368,1.91134,-2.46188,-1.85474,2.03268,-0.86655,37.679,24.9376,16.1175,10.8233
477,3,210.979,285.548,59.1284,42.9503,-1,-2.13851,-1.16115,0.346714,1.91134,-0.384534,0.982544,-2.67332,-0.86655,26.8687,11.2802,6.58587,10.8233
478,3,137.747,209.994,124.568,123.259,-1,-0.491101,-1.84135,0.894703,1.91134,0.193433,1.81658,-3.02326,-0.86655,14.7976,19.626,15.729,10.8233
479,2,131.965,211.944,58.249,-1,-1,1.7663,1.52456,0.894703,1.91134,1.86395,-1.42652,-3.02326,-0.86655,13.4903,9.54644,15.729,10.8233
480,2,351.998,332.87,47.0577,-1,-1,-0.345386,-0.976468,0.894703,1.91134,1.14177,0.99814,-3.02326,-0.86655,42.5817,12.8544,15.729,10.8233
